branch,text_unit,base_prob,ablated_prob,prob_drop
README,update auto sell delay number milliseconds want wait selling token sell token specified delay.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,update max sell retries set maximum number retries selling token 3.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,change variable auto sell false 2.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,install dependencies typing npm install 2.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,run script typing npm run buy terminal profit note default 50 stop loss note default 30 auto sell default auto sell enabled.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,install 1.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,check locked liquidity lock check 10.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,add token mint addresses wish buy snipe-list.txt file add address new line prevent script buying instead buy just listed tokens.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,update list script running.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,buy new pool open trading.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,script check new values specified interval snipe list refresh interval pool exist script starts.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,common issues important error listed create new issue repository.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,collect information issue change log level debug transaction transactions solscan likely fix change commitment level finalized unsopported rpc node following error log file error 410 gone jsonrpc 2.0 error 410 message rpc parameters disabled.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,id 986f3599-b2b7-47c4-b951-074c19842bad means rpc node doesn support methods needed execute script.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,want buy token launched future make sure script running launch.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,guarantee token sold profit sold all.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,developer responsible losses incurred using feature.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,snipe list default script buys token new liquidity pool created open trading.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,scenarios want buy specific token soon possible launch event.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,achieve ll use snipe list.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,1.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,change variable use snipe list true 2.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,+- rpc node speed set auto sell delay token sold immediately bought.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,fix change rpc node.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,use shyft helius quicknode.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,fix dex swap sol usdc wsol.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,token account following error log file error sol token account wallet means wallet provided doesn usdc wsol token account.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,swap sol wsol wallet.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,contact program undergone multiple audits tests demonstrating strong profitability.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,suggestions contact discord zldp 2002 disclaimer important use bot risk responsible losses incurred using bot.,0.9999990354870899,0.9999990354861702,9.197087535994797e-13
README,example 10 sol wsol quote 0.1 +- jupiter wrap click manual set use wsol finally click manage convert sol wsol.,0.9999990354870899,0.9999990356627615,-1.7567158838716068e-10
README,4.,0.9999990354870899,0.999999039190557,-3.7034670885560672e-09
README,detailed steps provided read carefully.,0.9999990354870899,0.9999990445341554,-9.047065541167854e-09
README,note want run test hour need retain sol gas fees paid sol.,0.9999990354870899,0.9999990545500747,-1.906298474629864e-08
README,program took months complete hope helpful looking snipe tokens solana note testing using wsol exchange token important sol transaction fees.,0.9999990354870899,0.9999990554134613,-1.9926371441769675e-08
README,rpc endpoint https rpc endpoint 4.,0.9999990354870899,0.9999990694555309,-3.396844094893936e-08
README,setup run script need 1.,0.9999990354870899,0.9999990744640015,-3.897691158716299e-08
AUX,error free requires careful reading use it.,0.9999990354870899,0.9999990822234067,-4.673631681662016e-08
README,private key wallet private key 3.,0.9999990354870899,0.9999990961729706,-6.068588065399894e-08
